	product_name	product_review	user_rating
4556	Sosus	16oz can dated 2/14/19.. Pours hazy gold with an inch-plus head of white. Nice retention and lacing. Tropical fruit in the nose with shades of grapefruit, pineapple, and lemon-lime. Medium bodied with a creamy, soft mouthfeel. Juicy citrus on the palate with zero malt and a minimal bitterness. Pineapple, grapefruit, and tangerine zest. Finishes juicy but dry.	4.25
4557	Sosus	Lata. De Labirratorium. En copa Teku. Viendo the OA 2x02-03. Con caña de lomo julian martin. Se consagra toppling goliath como unos de mis favoritos fabricantes de ipa. Textura y equilibrio entre el amargor y la frutalidad perfectos	4.75
4558	Sosus	Smell is beautiful combo of pineapple and orange. Taste is orange and citrus, light malt and deep ripe fruit on the back of the palette. Mouthfeel is somewhat on the dry side. Really nice NEIPA.	4.3
4559	Sosus	16oz can. Pours a slightly hazy golden orange with 2 inches of frothy head. Tons of lacing. Sweet aroma of tropical fruits. Pineapple, tangerine, grapefruit and guava. The taste is mostly the guava and pineapple but a fair amount of bready malts this time. Tangerine, grapefruit and pineapple finish. Creamy and soft with a dry mouthfeel. Pretty drinkable for having a higher ABV. Worth seeking out.	4.24
4560	Sosus	I love me some mosaic, and this one checks all the boxes. Great look, feel and nose complement the juicy flavor. Nothing to complain about here, sneaky crushable at 8%.	4.52
4561	Sosus	"Pours a golden orange with a bit of haze. A large frothy head retains well, and yields lots of foamy and thick lacing.
The dynamic aroma opens with a burst of tropical fruit, particularly, pineapple and papaya. This is followed by citrus and stone fruit. A bready malt base is evident, as is and herbal, grassy and piny aroma. There is also a melon like aroma midway.
The taste opens juicy, fruity and sweet, with notes of stone fruit and citrus. Flavors of peach, nectarine, apricot and orange pith stand out in particular. The malt base is bready and the oats and wheat add a roundness to the flavors. Little to no bitterness, however, a subtle piny and grassy slowly develops and ends up overtaking the sweetness.
Medium bodied with a frothy and soft mouthfeel. A moderate to gentle carbonation. The finish carries a fruity zest and some herbal spice.
I’ve now drank this twice within the past two days from the can, and curiously, each time there were some marked difference. The first time it felt more sweet and juicy, while the second time it felt more grassy and spicy. Nevertheless, this is an outstanding IPA by an outstanding brewery."	4.34
4562	Sosus	Opaque gold with a dense creamy white foam head. Nose is earthy herbal and dank, lime green, floral, blueberry, melons, tropical fruit, a little bready, with citrus and resinous pine. Tastes like a beautiful representation of Mosaic with blueberry notes, honeydew melon, tropical mango, pineapple, lemon, grapefruit, orange citrus pith, light crackery bready malt, some earthy herbal dankness, lemongrass and bitter resinous pine. Feels soft and juicy, medium plus bodied, creamy smooth with moderate low carbonation. Overall a really nice Mosaic hopped DIPA.	4.71
4563	Sosus	"I am drinking this on tap at Lake and Irving. It smells citrusy and lemony with some light fruit and light floral. It is hazy gold under a 1/2"" white cap. the flavors are spicy, citusy and lemony with a medium plus bitterness and a rich malt flavor in the background. It is very creamy with a medium body and carbonation. A solid brew."	4.5
4564	Sosus	Sosus pours a hazyish copper color, with chunks, and a small lacing head. Big creamy hoppy aroma. Flavor is creamy, nice hop flavors, a good bitterness, and a nice little kick at the end. Good body and feel. Overall, very good beer, a little bit hoppier and bitter for a NEIPA.	4.46
4565	Sosus	Canned on 12-07-2018 with a best by date of 04-06-2019 and opened and drank on 02-13-2019. Very light in quality IPA tastes. Decent hops aroma but very light otherwise.	3.79
4566	Sosus	Pours orange that nears on opaque in terms of transparency. Head is just north of two fingers of foam in the color white. Head retention is good. Aroma is pineapple, mango and melon dew all right on the front end. As these heavy tropical fruits fade, mango, orange, and lemongrass come on with hints of bready, toasty malts behind it all. Pineapple is the big player here. Flavor profile is mango, tangerine, melon dew, orange, and herbal/sticky hops with pineapple coming on big at the end. Tropical fruits start and finish it, with the middle focusing more on orange juice and bready, earthy malts. It definitely has a fruit smoothie sort of taste. Mouth feel has a touch of grain at the onset and then fades away quickly to produce a semi-textured and chalky, soft feel. It has a medium-thick consistency. Overall, big pineapple, this NE IPA covers up its 8% ABV extremely well. That said, it's sweet enough that consumption is limited to sips, but not sweet enough that it becomes cloying or burdening.. Served in a 15.5oz Speigalau tulip from a 16oz can.	4.14
4567	Sosus	On tap, pours a lightly hazy deep gold. Smell and taste really show the Mosaic, with a good combination of berries, tropical fruit and some earthy herbs. Sharpish carbonation. Good stuff.	4.46
4568	Sosus	A great DIPA from Topplong Goliath! This one had great hope and great depth to its taste and great one for sure. But up against King Sue it’s amazing but I like King Sues more citrus pop to it. So this is great for those that love a strong DIPA and want a less fruity bang. Still a winner in my book!!	4.5
4569	Sosus	Poured from a sixteen ounce can into a tulip.... As a native of the Hawkeye state, I'm undoubtedly an apologist for this Decorah brewer--but these folks deserve it. Even though I live next door, in S.D., it's only recently that a good variety of TG's brews have been available here.. The pour is pretty special. Pours a spectacularly hazy honey gold/orange, with a decent head (the only possible knock) and excellent lacing..  1,405 characters	4.5
4570	Sosus	Hazy but not completely opaque lemon yellow. Excellent head production and retention.. Dank and herbal nose. Pineapple, mango, and oregano.. Crisp and clean. Fruity, bubblegum, orange, grapefruit, papaya, dankness, hay, cracker. Really quite drinkable, with a strong dankness on the second half, accompanied by juicy notes of orange, pineapple, and guava..  378 characters	4.38
4571	Sosus	Bottle poured into a Russian River Brewing Co pub glass. A: Pours hazy golden orange amber with a frothy light tan head that hangs around for a while before settling to a firm layer and leaving some thick lacing.. S: Tropical fruit, pineapple, passion fruit, and papaya, zesty citrus, lemon, grapefruit, and tangerine, floral notes, the faintest hint of blueberry, biscuity malt, and caramel honey sweetness..  1,112 characters	4.27
4572	Sosus	12/31/18 (Chicago): $17.99 Four Pack (plus $2.04 tax - seriously WTF!) purchased at Binny's on Irving Park Road in Six Corners. Canned at the Toppling Goliath brewery in Decorah, Iowa on 12/7/18. 16 oz canned poured into pint glass. Hazy golden pour, light white head and lacing. Very sweet citrus aroma. Nicely balanced taste, citrus and pineapple sweetness balanced by slightly bitter hops. This is the type of balanced NE IPA I prefer over very sweet offerings. Mouth feel somewhat dry, carbonation holds well but mild, very easy drinking IPA. Overall excellent pour and offering by Toppling Goliath, glad I have three more left!	4.32
4573	Sosus	Pours a hazy bright yellow with a large white head with staying power, great lacing. Aroma is full of fruity hops. Flavor is pineapple and citrus fruit, sweet in front with nice hop bitterness in the finish. Feel is light to medium bodied with a fair amount of carbonation. Overall a super beer.	4.5
4574	Sosus	"Poured from an undated bomber to a nonic.
Hazy yellow gold with a gorgeous froth that fades to non-contiguous lacing at half-glass.
Taste is musty pineapple in the best sense. Starts pineapple, fades to pure mosaic, back to sweet juice then the afterglow is pure pucker dry. Alcohol is fairly hidden until the end of the session.
Mouth chew is moderate which seems to fit well.
I really love this beer."	4.56
4575	Sosus	Dated 12/7/18 on the bottom of the can, a little over 3 weeks since brewing.. Pours an extremely hazy golden straw in the glass with two fingers of fluffy white head. Nose is super fresh; notes of earth, grass, blueberry, slight guava, mild freshly cut herbs and a hint of pepper. Taste follows the nose except for the fruit profile and a stronger emphasis on the herbaeceous notes. I get tropical notes of passion fruit, mango and guava instead of some of the blueberry I got on the nose. I also get a bit of the sweet malt and a little pine. A smooth medium body with some bitterness hanging around at the end. No detectable notes of the ABV. Sosus is a wonderful, balanced example of a single hop mosaic brew, but it didn't blow my socks off or anything like that. The strongest negative of this one is the price.	4.31
